lat,lon,depth,geometry
45.23047,12.339844,-16.095623,POINT (45.23046875 12.33984375)
45.23047,12.347656,-16.022135,POINT (45.23046875 12.34765625)
45.23047,12.355469,-15.093876,POINT (45.23046875 12.35546875)
45.23047,12.363281,-16.096647,POINT (45.23046875 12.36328125)
45.23047,12.371094,-17.110456,POINT (45.23046875 12.37109375)
45.23047,12.378906,-18.098064,POINT (45.23046875 12.37890625)
45.23047,12.386719,-19.027191,POINT (45.23046875 12.38671875)
45.23047,12.394531,-19.886261,POINT (45.23046875 12.39453125)
45.23047,12.402344,-20.512175,POINT (45.23046875 12.40234375)
45.23047,12.410156,-21.085352,POINT (45.23046875 12.41015625)
45.23047,12.417969,-21.647558,POINT (45.23046875 12.41796875)
45.23047,12.425781,-21.946577,POINT (45.23046875 12.42578125)
45.23047,12.433594,-22.09251,POINT (45.23046875 12.43359375)
45.23047,12.441406,-22.020878,POINT (45.23046875 12.44140625)
45.23047,12.449219,-21.876892,POINT (45.23046875 12.44921875)
45.23047,12.457031,-21.885311,POINT (45.23046875 12.45703125)
45.23047,12.464844,-22.4352,POINT (45.23046875 12.46484375)
45.23047,12.472656,-22.906235,POINT (45.23046875 12.47265625)
45.23047,12.480469,-22.983326,POINT (45.23046875 12.48046875)
45.23047,12.488281,-22.988846,POINT (45.23046875 12.48828125)
45.23047,12.496094,-22.97926,POINT (45.23046875 12.49609375)
45.23047,12.503906,-23.618526,POINT (45.23046875 12.50390625)
45.23047,12.511719,-24.298656,POINT (45.23046875 12.51171875)
45.23047,12.519531,-25.036499,POINT (45.23046875 12.51953125)
45.23047,12.527344,-25.24989,POINT (45.23046875 12.52734375)
45.23047,12.535156,-25.066416,POINT (45.23046875 12.53515625)
45.23047,12.542969,-25.043436,POINT (45.23046875 12.54296875)
45.23047,12.550781,-25.1119,POINT (45.23046875 12.55078125)
45.23047,12.558594,-25.85862,POINT (45.23046875 12.55859375)
45.23047,12.566406,-26.178366,POINT (45.23046875 12.56640625)
45.23047,12.574219,-26.230322,POINT (45.23046875 12.57421875)
45.23047,12.582031,-26.193613,POINT (45.23046875 12.58203125)
45.23047,12.589844,-26.112078,POINT (45.23046875 12.58984375)
45.23047,12.597656,-26.022865,POINT (45.23046875 12.59765625)
45.23047,12.605469,-25.956415,POINT (45.23046875 12.60546875)
45.23047,12.613281,-26.033758,POINT (45.23046875 12.61328125)
45.23047,12.621094,-26.311598,POINT (45.23046875 12.62109375)
45.23047,12.628906,-26.632206,POINT (45.23046875 12.62890625)
45.23047,12.636719,-26.872927,POINT (45.23046875 12.63671875)
45.23047,12.644531,-26.969824,POINT (45.23046875 12.64453125)
45.23047,12.652344,-26.984726,POINT (45.23046875 12.65234375)
45.23047,12.660156,-26.986053,POINT (45.23046875 12.66015625)
45.23047,12.667969,-26.998283,POINT (45.23046875 12.66796875)
45.23047,12.675781,-26.999537,POINT (45.23046875 12.67578125)
45.23047,12.683594,-26.99896,POINT (45.23046875 12.68359375)
45.23047,12.691406,-27.001877,POINT (45.23046875 12.69140625)
45.23828,12.222656,-0.17206444,POINT (45.23828125 12.22265625)
45.23828,12.230469,0.0,POINT (45.23828125 12.23046875)
45.23828,12.238281,-0.38678434,POINT (45.23828125 12.23828125)
45.23828,12.246094,-1.0390135,POINT (45.23828125 12.24609375)
45.23828,12.253906,-1.2064705,POINT (45.23828125 12.25390625)
45.23828,12.261719,-3.2330644,POINT (45.23828125 12.26171875)
45.23828,12.269531,-0.961003,POINT (45.23828125 12.26953125)
45.23828,12.277344,-1.346877,POINT (45.23828125 12.27734375)
45.23828,12.285156,-4.3056464,POINT (45.23828125 12.28515625)
45.23828,12.292969,0.0,POINT (45.23828125 12.29296875)
45.23828,12.300781,-3.272105,POINT (45.23828125 12.30078125)
45.23828,12.308594,-8.021687,POINT (45.23828125 12.30859375)
45.23828,12.316406,-9.935286,POINT (45.23828125 12.31640625)
45.23828,12.324219,-11.932844,POINT (45.23828125 12.32421875)
45.23828,12.332031,-14.63657,POINT (45.23828125 12.33203125)
45.23828,12.339844,-16.450771,POINT (45.23828125 12.33984375)
45.23828,12.347656,-16.69724,POINT (45.23828125 12.34765625)
45.23828,12.355469,-15.055459,POINT (45.23828125 12.35546875)
45.23828,12.363281,-16.119507,POINT (45.23828125 12.36328125)
45.23828,12.371094,-16.948133,POINT (45.23828125 12.37109375)
45.23828,12.378906,-17.830252,POINT (45.23828125 12.37890625)
45.23828,12.386719,-18.803665,POINT (45.23828125 12.38671875)
45.23828,12.394531,-19.677256,POINT (45.23828125 12.39453125)
45.23828,12.402344,-20.32199,POINT (45.23828125 12.40234375)
45.23828,12.410156,-20.880478,POINT (45.23828125 12.41015625)
45.23828,12.417969,-21.399418,POINT (45.23828125 12.41796875)
45.23828,12.425781,-21.79872,POINT (45.23828125 12.42578125)
45.23828,12.433594,-22.032251,POINT (45.23828125 12.43359375)
45.23828,12.441406,-22.072123,POINT (45.23828125 12.44140625)
45.23828,12.449219,-21.99845,POINT (45.23828125 12.44921875)
45.23828,12.457031,-21.94907,POINT (45.23828125 12.45703125)
45.23828,12.464844,-22.61124,POINT (45.23828125 12.46484375)
45.23828,12.472656,-23.059929,POINT (45.23828125 12.47265625)
45.23828,12.480469,-23.054773,POINT (45.23828125 12.48046875)
45.23828,12.488281,-23.020731,POINT (45.23828125 12.48828125)
45.23828,12.496094,-22.98928,POINT (45.23828125 12.49609375)
45.23828,12.503906,-23.081497,POINT (45.23828125 12.50390625)
45.23828,12.511719,-23.256702,POINT (45.23828125 12.51171875)
45.23828,12.519531,-23.743837,POINT (45.23828125 12.51953125)
45.23828,12.527344,-25.016432,POINT (45.23828125 12.52734375)
45.23828,12.535156,-25.364307,POINT (45.23828125 12.53515625)
45.23828,12.542969,-25.384975,POINT (45.23828125 12.54296875)
45.23828,12.550781,-25.393757,POINT (45.23828125 12.55078125)
45.23828,12.558594,-25.780926,POINT (45.23828125 12.55859375)
45.23828,12.566406,-26.055029,POINT (45.23828125 12.56640625)
45.23828,12.574219,-26.137001,POINT (45.23828125 12.57421875)
45.23828,12.582031,-26.153214,POINT (45.23828125 12.58203125)
45.23828,12.589844,-26.140886,POINT (45.23828125 12.58984375)
45.23828,12.597656,-26.106527,POINT (45.23828125 12.59765625)
45.23828,12.605469,-26.0483,POINT (45.23828125 12.60546875)
45.23828,12.613281,-26.017483,POINT (45.23828125 12.61328125)
45.23828,12.621094,-26.24849,POINT (45.23828125 12.62109375)
45.23828,12.628906,-26.621489,POINT (45.23828125 12.62890625)
45.23828,12.636719,-26.921513,POINT (45.23828125 12.63671875)
45.23828,12.644531,-26.989262,POINT (45.23828125 12.64453125)
45.23828,12.652344,-26.971506,POINT (45.23828125 12.65234375)
45.23828,12.660156,-26.97458,POINT (45.23828125 12.66015625)
45.23828,12.667969,-26.992643,POINT (45.23828125 12.66796875)
45.23828,12.675781,-27.00588,POINT (45.23828125 12.67578125)
45.23828,12.683594,-27.00517,POINT (45.23828125 12.68359375)
45.23828,12.691406,-26.986729,POINT (45.23828125 12.69140625)
45.246094,12.222656,0.0,POINT (45.24609375 12.22265625)
45.246094,12.230469,0.0,POINT (45.24609375 12.23046875)
45.246094,12.238281,-0.18972963,POINT (45.24609375 12.23828125)
45.246094,12.246094,-0.91482955,POINT (45.24609375 12.24609375)
45.246094,12.253906,-1.4854832,POINT (45.24609375 12.25390625)
45.246094,12.261719,-2.3342934,POINT (45.24609375 12.26171875)
45.246094,12.269531,-1.9702486,POINT (45.24609375 12.26953125)
45.246094,12.277344,-1.6601207,POINT (45.24609375 12.27734375)
45.246094,12.285156,-1.403559,POINT (45.24609375 12.28515625)
45.246094,12.292969,-0.9713494,POINT (45.24609375 12.29296875)
45.246094,12.300781,-1.1667161,POINT (45.24609375 12.30078125)
45.246094,12.308594,-6.401313,POINT (45.24609375 12.30859375)
45.246094,12.316406,-9.196034,POINT (45.24609375 12.31640625)
45.246094,12.324219,-11.258111,POINT (45.24609375 12.32421875)
45.246094,12.332031,-13.348692,POINT (45.24609375 12.33203125)
45.246094,12.339844,-15.175805,POINT (45.24609375 12.33984375)
45.246094,12.347656,-15.5452385,POINT (45.24609375 12.34765625)
45.246094,12.355469,-15.1176815,POINT (45.24609375 12.35546875)
45.246094,12.363281,-16.071423,POINT (45.24609375 12.36328125)
45.246094,12.371094,-16.792072,POINT (45.24609375 12.37109375)
45.246094,12.378906,-17.550886,POINT (45.24609375 12.37890625)
45.246094,12.386719,-18.494862,POINT (45.24609375 12.38671875)
45.246094,12.394531,-19.341589,POINT (45.24609375 12.39453125)
45.246094,12.402344,-19.996851,POINT (45.24609375 12.40234375)
45.246094,12.410156,-20.603743,POINT (45.24609375 12.41015625)
45.246094,12.417969,-21.12834,POINT (45.24609375 12.41796875)
45.246094,12.425781,-21.565355,POINT (45.24609375 12.42578125)
45.246094,12.433594,-21.970356,POINT (45.24609375 12.43359375)
45.246094,12.441406,-22.148714,POINT (45.24609375 12.44140625)
45.246094,12.449219,-22.140835,POINT (45.24609375 12.44921875)
45.246094,12.457031,-22.186466,POINT (45.24609375 12.45703125)
45.246094,12.464844,-22.575079,POINT (45.24609375 12.46484375)
45.246094,12.472656,-22.938005,POINT (45.24609375 12.47265625)
45.246094,12.480469,-23.034273,POINT (45.24609375 12.48046875)
45.246094,12.488281,-23.0407,POINT (45.24609375 12.48828125)
45.246094,12.496094,-22.99642,POINT (45.24609375 12.49609375)
45.246094,12.503906,-22.960905,POINT (45.24609375 12.50390625)
45.246094,12.511719,-22.940718,POINT (45.24609375 12.51171875)
45.246094,12.519531,-23.061796,POINT (45.24609375 12.51953125)
45.246094,12.527344,-23.622395,POINT (45.24609375 12.52734375)
45.246094,12.535156,-24.616034,POINT (45.24609375 12.53515625)
45.246094,12.542969,-25.414536,POINT (45.24609375 12.54296875)
45.246094,12.550781,-25.62412,POINT (45.24609375 12.55078125)
45.246094,12.558594,-25.82181,POINT (45.24609375 12.55859375)
45.246094,12.566406,-25.977076,POINT (45.24609375 12.56640625)
45.246094,12.574219,-26.062908,POINT (45.24609375 12.57421875)
45.246094,12.582031,-26.131641,POINT (45.24609375 12.58203125)
45.246094,12.589844,-26.201292,POINT (45.24609375 12.58984375)
45.246094,12.597656,-26.254395,POINT (45.24609375 12.59765625)
45.246094,12.605469,-26.268661,POINT (45.24609375 12.60546875)
45.246094,12.613281,-26.284002,POINT (45.24609375 12.61328125)
45.246094,12.621094,-26.426125,POINT (45.24609375 12.62109375)
45.246094,12.628906,-26.689634,POINT (45.24609375 12.62890625)
45.246094,12.636719,-26.946014,POINT (45.24609375 12.63671875)
45.246094,12.644531,-27.032745,POINT (45.24609375 12.64453125)
45.246094,12.652344,-27.039772,POINT (45.24609375 12.65234375)
45.246094,12.660156,-27.050858,POINT (45.24609375 12.66015625)
45.246094,12.667969,-27.066109,POINT (45.24609375 12.66796875)
45.246094,12.675781,-27.076578,POINT (45.24609375 12.67578125)
45.246094,12.683594,-27.066711,POINT (45.24609375 12.68359375)
45.246094,12.691406,-27.027708,POINT (45.24609375 12.69140625)
45.253906,12.222656,-0.09824169,POINT (45.25390625 12.22265625)
45.253906,12.230469,-0.56444186,POINT (45.25390625 12.23046875)
45.253906,12.238281,-0.43604842,POINT (45.25390625 12.23828125)
45.253906,12.246094,-1.0483603,POINT (45.25390625 12.24609375)
45.253906,12.253906,-1.3439406,POINT (45.25390625 12.25390625)
45.253906,12.261719,-1.5605732,POINT (45.25390625 12.26171875)
45.253906,12.269531,-2.27166,POINT (45.25390625 12.26953125)
45.253906,12.277344,-1.3331624,POINT (45.25390625 12.27734375)
45.253906,12.285156,-1.0741016,POINT (45.25390625 12.28515625)
45.253906,12.292969,-0.8484225,POINT (45.25390625 12.29296875)
45.253906,12.300781,-5.896591,POINT (45.25390625 12.30078125)
45.253906,12.308594,-6.3124905,POINT (45.25390625 12.30859375)
45.253906,12.316406,-8.494092,POINT (45.25390625 12.31640625)
45.253906,12.324219,-10.860827,POINT (45.25390625 12.32421875)
45.253906,12.332031,-12.903334,POINT (45.25390625 12.33203125)
45.253906,12.339844,-14.426345,POINT (45.25390625 12.33984375)
45.253906,12.347656,-15.049983,POINT (45.25390625 12.34765625)
45.253906,12.355469,-15.059859,POINT (45.25390625 12.35546875)
45.253906,12.363281,-15.801416,POINT (45.25390625 12.36328125)
45.253906,12.371094,-16.578466,POINT (45.25390625 12.37109375)
45.253906,12.378906,-17.27085,POINT (45.25390625 12.37890625)
45.253906,12.386719,-18.167397,POINT (45.25390625 12.38671875)
45.253906,12.394531,-18.978523,POINT (45.25390625 12.39453125)
45.253906,12.402344,-19.64737,POINT (45.25390625 12.40234375)
45.253906,12.410156,-20.182331,POINT (45.25390625 12.41015625)
45.253906,12.417969,-20.627878,POINT (45.25390625 12.41796875)
45.253906,12.425781,-21.10961,POINT (45.25390625 12.42578125)
45.253906,12.433594,-21.739376,POINT (45.25390625 12.43359375)
45.253906,12.441406,-22.116428,POINT (45.25390625 12.44140625)
45.253906,12.449219,-22.167221,POINT (45.25390625 12.44921875)
45.253906,12.457031,-22.219229,POINT (45.25390625 12.45703125)
45.253906,12.464844,-22.435537,POINT (45.25390625 12.46484375)
45.253906,12.472656,-22.69821,POINT (45.25390625 12.47265625)
45.253906,12.480469,-22.896307,POINT (45.25390625 12.48046875)
45.253906,12.488281,-22.994175,POINT (45.25390625 12.48828125)
45.253906,12.496094,-22.995466,POINT (45.25390625 12.49609375)
45.253906,12.503906,-22.990746,POINT (45.25390625 12.50390625)
45.253906,12.511719,-22.949915,POINT (45.25390625 12.51171875)
45.253906,12.519531,-22.955946,POINT (45.25390625 12.51953125)
45.253906,12.527344,-23.139904,POINT (45.25390625 12.52734375)
45.253906,12.535156,-23.58748,POINT (45.25390625 12.53515625)
45.253906,12.542969,-24.44004,POINT (45.25390625 12.54296875)
45.253906,12.550781,-25.294538,POINT (45.25390625 12.55078125)
45.253906,12.558594,-25.698015,POINT (45.25390625 12.55859375)
45.253906,12.566406,-25.904058,POINT (45.25390625 12.56640625)
45.253906,12.574219,-25.987432,POINT (45.25390625 12.57421875)
45.253906,12.582031,-26.082096,POINT (45.25390625 12.58203125)
45.253906,12.589844,-26.23745,POINT (45.25390625 12.58984375)
45.253906,12.597656,-26.407598,POINT (45.25390625 12.59765625)
45.253906,12.605469,-26.512003,POINT (45.25390625 12.60546875)
45.253906,12.613281,-26.53559,POINT (45.25390625 12.61328125)
45.253906,12.621094,-26.577238,POINT (45.25390625 12.62109375)
45.253906,12.628906,-26.710562,POINT (45.25390625 12.62890625)
45.253906,12.636719,-26.909977,POINT (45.25390625 12.63671875)
45.253906,12.644531,-27.053787,POINT (45.25390625 12.64453125)
45.253906,12.652344,-27.131275,POINT (45.25390625 12.65234375)
45.253906,12.660156,-27.171484,POINT (45.25390625 12.66015625)
45.253906,12.667969,-27.19187,POINT (45.25390625 12.66796875)
45.253906,12.675781,-27.203442,POINT (45.25390625 12.67578125)
45.253906,12.683594,-27.198256,POINT (45.25390625 12.68359375)
45.253906,12.691406,-27.164268,POINT (45.25390625 12.69140625)
45.26172,12.222656,-0.4474109,POINT (45.26171875 12.22265625)
45.26172,12.230469,-0.8541872,POINT (45.26171875 12.23046875)
45.26172,12.238281,-1.1125416,POINT (45.26171875 12.23828125)
45.26172,12.246094,-0.86943555,POINT (45.26171875 12.24609375)
45.26172,12.253906,-1.3997945,POINT (45.26171875 12.25390625)
45.26172,12.261719,-1.7700946,POINT (45.26171875 12.26171875)
45.26172,12.269531,-1.4530929,POINT (45.26171875 12.26953125)
45.26172,12.277344,-1.4823426,POINT (45.26171875 12.27734375)
45.26172,12.285156,-1.3443953,POINT (45.26171875 12.28515625)
45.26172,12.292969,-2.0963244,POINT (45.26171875 12.29296875)
45.26172,12.300781,-2.5239618,POINT (45.26171875 12.30078125)
45.26172,12.308594,-4.5761275,POINT (45.26171875 12.30859375)
45.26172,12.316406,-7.7150774,POINT (45.26171875 12.31640625)
45.26172,12.324219,-10.710331,POINT (45.26171875 12.32421875)
45.26172,12.332031,-12.834326,POINT (45.26171875 12.33203125)
45.26172,12.339844,-14.311348,POINT (45.26171875 12.33984375)
45.26172,12.347656,-15.418751,POINT (45.26171875 12.34765625)
45.26172,12.355469,-15.464914,POINT (45.26171875 12.35546875)
45.26172,12.363281,-15.420057,POINT (45.26171875 12.36328125)
45.26172,12.371094,-16.332785,POINT (45.26171875 12.37109375)
45.26172,12.378906,-16.913311,POINT (45.26171875 12.37890625)
45.26172,12.386719,-17.788889,POINT (45.26171875 12.38671875)
45.26172,12.394531,-18.639727,POINT (45.26171875 12.39453125)
45.26172,12.402344,-19.304262,POINT (45.26171875 12.40234375)
45.26172,12.410156,-19.730047,POINT (45.26171875 12.41015625)
45.26172,12.417969,-20.013311,POINT (45.26171875 12.41796875)
45.26172,12.425781,-20.270582,POINT (45.26171875 12.42578125)
45.26172,12.433594,-20.942316,POINT (45.26171875 12.43359375)
45.26172,12.441406,-21.622858,POINT (45.26171875 12.44140625)
45.26172,12.449219,-21.896677,POINT (45.26171875 12.44921875)
45.26172,12.457031,-22.019882,POINT (45.26171875 12.45703125)
45.26172,12.464844,-22.204714,POINT (45.26171875 12.46484375)
45.26172,12.472656,-22.409826,POINT (45.26171875 12.47265625)
45.26172,12.480469,-22.596022,POINT (45.26171875 12.48046875)
45.26172,12.488281,-22.75076,POINT (45.26171875 12.48828125)
45.26172,12.496094,-22.86768,POINT (45.26171875 12.49609375)
45.26172,12.503906,-22.974152,POINT (45.26171875 12.50390625)
45.26172,12.511719,-23.014355,POINT (45.26171875 12.51171875)
45.26172,12.519531,-23.00859,POINT (45.26171875 12.51953125)
45.26172,12.527344,-23.045296,POINT (45.26171875 12.52734375)
45.26172,12.535156,-23.180845,POINT (45.26171875 12.53515625)
45.26172,12.542969,-23.499384,POINT (45.26171875 12.54296875)
45.26172,12.550781,-24.206825,POINT (45.26171875 12.55078125)
45.26172,12.558594,-25.25257,POINT (45.26171875 12.55859375)
45.26172,12.566406,-25.732859,POINT (45.26171875 12.56640625)
45.26172,12.574219,-25.865517,POINT (45.26171875 12.57421875)
45.26172,12.582031,-25.90785,POINT (45.26171875 12.58203125)
45.26172,12.589844,-26.081713,POINT (45.26171875 12.58984375)
45.26172,12.597656,-26.408401,POINT (45.26171875 12.59765625)
45.26172,12.605469,-26.666159,POINT (45.26171875 12.60546875)
45.26172,12.613281,-26.668484,POINT (45.26171875 12.61328125)
45.26172,12.621094,-26.585026,POINT (45.26171875 12.62109375)
45.26172,12.628906,-26.587639,POINT (45.26171875 12.62890625)
45.26172,12.636719,-26.666985,POINT (45.26171875 12.63671875)
45.26172,12.644531,-26.867119,POINT (45.26171875 12.64453125)
45.26172,12.652344,-27.108097,POINT (45.26171875 12.65234375)
45.26172,12.660156,-27.238274,POINT (45.26171875 12.66015625)
45.26172,12.667969,-27.296036,POINT (45.26171875 12.66796875)
45.26172,12.675781,-27.338821,POINT (45.26171875 12.67578125)
45.26172,12.683594,-27.367731,POINT (45.26171875 12.68359375)
45.26172,12.691406,-27.357468,POINT (45.26171875 12.69140625)
45.26953,12.222656,-0.54735786,POINT (45.26953125 12.22265625)
45.26953,12.230469,-0.42518637,POINT (45.26953125 12.23046875)
45.26953,12.238281,-1.0593745,POINT (45.26953125 12.23828125)
45.26953,12.246094,-1.1521845,POINT (45.26953125 12.24609375)
45.26953,12.253906,-1.3201127,POINT (45.26953125 12.25390625)
45.26953,12.261719,-1.408245,POINT (45.26953125 12.26171875)
45.26953,12.269531,-1.205164,POINT (45.26953125 12.26953125)
45.26953,12.277344,-1.3364878,POINT (45.26953125 12.27734375)
45.26953,12.285156,-1.197103,POINT (45.26953125 12.28515625)
45.26953,12.292969,-0.96437275,POINT (45.26953125 12.29296875)
45.26953,12.300781,-0.23938444,POINT (45.26953125 12.30078125)
45.26953,12.308594,-2.7622297,POINT (45.26953125 12.30859375)
45.26953,12.316406,-6.8739266,POINT (45.26953125 12.31640625)
45.26953,12.324219,-10.351044,POINT (45.26953125 12.32421875)
45.26953,12.332031,-12.344496,POINT (45.26953125 12.33203125)
45.26953,12.339844,-13.960393,POINT (45.26953125 12.33984375)
45.26953,12.347656,-15.470428,POINT (45.26953125 12.34765625)
45.26953,12.355469,-15.901895,POINT (45.26953125 12.35546875)
45.26953,12.363281,-15.1835,POINT (45.26953125 12.36328125)
45.26953,12.371094,-16.097168,POINT (45.26953125 12.37109375)
45.26953,12.378906,-16.663887,POINT (45.26953125 12.37890625)
45.26953,12.386719,-17.351587,POINT (45.26953125 12.38671875)
45.26953,12.394531,-18.213633,POINT (45.26953125 12.39453125)
45.26953,12.402344,-18.957308,POINT (45.26953125 12.40234375)
45.26953,12.410156,-19.410902,POINT (45.26953125 12.41015625)
45.26953,12.417969,-19.585808,POINT (45.26953125 12.41796875)
45.26953,12.425781,-19.61725,POINT (45.26953125 12.42578125)
45.26953,12.433594,-19.810654,POINT (45.26953125 12.43359375)
45.26953,12.441406,-20.384094,POINT (45.26953125 12.44140625)
45.26953,12.449219,-21.227964,POINT (45.26953125 12.44921875)
45.26953,12.457031,-21.701834,POINT (45.26953125 12.45703125)
45.26953,12.464844,-21.97296,POINT (45.26953125 12.46484375)
45.26953,12.472656,-22.131695,POINT (45.26953125 12.47265625)
45.26953,12.480469,-22.266535,POINT (45.26953125 12.48046875)
45.26953,12.488281,-22.451094,POINT (45.26953125 12.48828125)
45.26953,12.496094,-22.632856,POINT (45.26953125 12.49609375)
45.26953,12.503906,-22.783699,POINT (45.26953125 12.50390625)
45.26953,12.511719,-22.918999,POINT (45.26953125 12.51171875)
45.26953,12.519531,-23.004116,POINT (45.26953125 12.51953125)
45.26953,12.527344,-23.043436,POINT (45.26953125 12.52734375)
45.26953,12.535156,-23.068102,POINT (45.26953125 12.53515625)
45.26953,12.542969,-23.109299,POINT (45.26953125 12.54296875)
45.26953,12.550781,-23.30192,POINT (45.26953125 12.55078125)
45.26953,12.558594,-24.200966,POINT (45.26953125 12.55859375)
45.26953,12.566406,-25.20657,POINT (45.26953125 12.56640625)
45.26953,12.574219,-25.526882,POINT (45.26953125 12.57421875)
45.26953,12.582031,-25.479385,POINT (45.26953125 12.58203125)
45.26953,12.589844,-25.304966,POINT (45.26953125 12.58984375)
45.26953,12.597656,-25.692616,POINT (45.26953125 12.59765625)
45.26953,12.605469,-26.378819,POINT (45.26953125 12.60546875)
45.26953,12.613281,-26.487818,POINT (45.26953125 12.61328125)
45.26953,12.621094,-26.356548,POINT (45.26953125 12.62109375)
45.26953,12.628906,-26.333666,POINT (45.26953125 12.62890625)
45.26953,12.636719,-26.255617,POINT (45.26953125 12.63671875)
45.26953,12.644531,-26.340614,POINT (45.26953125 12.64453125)
45.26953,12.652344,-26.76499,POINT (45.26953125 12.65234375)
45.26953,12.660156,-27.12976,POINT (45.26953125 12.66015625)
45.26953,12.667969,-27.294106,POINT (45.26953125 12.66796875)
45.26953,12.675781,-27.423563,POINT (45.26953125 12.67578125)
45.26953,12.683594,-27.536846,POINT (45.26953125 12.68359375)
45.26953,12.691406,-27.59364,POINT (45.26953125 12.69140625)
45.277344,12.222656,-0.25286275,POINT (45.27734375 12.22265625)
45.277344,12.230469,-0.51987827,POINT (45.27734375 12.23046875)
45.277344,12.238281,-0.8821197,POINT (45.27734375 12.23828125)
45.277344,12.246094,-1.4173068,POINT (45.27734375 12.24609375)
45.277344,12.253906,-1.242522,POINT (45.27734375 12.25390625)
45.277344,12.261719,-1.4159995,POINT (45.27734375 12.26171875)
45.277344,12.269531,-1.1125611,POINT (45.27734375 12.26953125)
45.277344,12.277344,-1.176824,POINT (45.27734375 12.27734375)
45.277344,12.285156,-1.0690268,POINT (45.27734375 12.28515625)
45.277344,12.292969,-0.88716745,POINT (45.27734375 12.29296875)
45.277344,12.300781,0.0,POINT (45.27734375 12.30078125)
45.277344,12.308594,-1.904708,POINT (45.27734375 12.30859375)
45.277344,12.316406,-5.7490973,POINT (45.27734375 12.31640625)
45.277344,12.324219,-9.1787815,POINT (45.27734375 12.32421875)
45.277344,12.332031,-11.392045,POINT (45.27734375 12.33203125)
45.277344,12.339844,-13.064659,POINT (45.27734375 12.33984375)
45.277344,12.347656,-14.44732,POINT (45.27734375 12.34765625)
45.277344,12.355469,-14.98426,POINT (45.27734375 12.35546875)
45.277344,12.363281,-14.976373,POINT (45.27734375 12.36328125)
45.277344,12.371094,-15.766657,POINT (45.27734375 12.37109375)
45.277344,12.378906,-16.445406,POINT (45.27734375 12.37890625)
45.277344,12.386719,-17.003525,POINT (45.27734375 12.38671875)
45.277344,12.394531,-17.750612,POINT (45.27734375 12.39453125)
45.277344,12.402344,-18.515749,POINT (45.27734375 12.40234375)
45.277344,12.410156,-19.149076,POINT (45.27734375 12.41015625)
45.277344,12.417969,-19.368725,POINT (45.27734375 12.41796875)
45.277344,12.425781,-19.334488,POINT (45.27734375 12.42578125)
45.277344,12.433594,-19.19712,POINT (45.27734375 12.43359375)
45.277344,12.441406,-19.144712,POINT (45.27734375 12.44140625)
45.277344,12.449219,-19.768337,POINT (45.27734375 12.44921875)
45.277344,12.457031,-20.985144,POINT (45.27734375 12.45703125)
45.277344,12.464844,-21.72761,POINT (45.27734375 12.46484375)
45.277344,12.472656,-22.003784,POINT (45.27734375 12.47265625)
45.277344,12.480469,-22.03576,POINT (45.27734375 12.48046875)
45.277344,12.488281,-22.19647,POINT (45.27734375 12.48828125)
45.277344,12.496094,-22.370981,POINT (45.27734375 12.49609375)
45.277344,12.503906,-22.474798,POINT (45.27734375 12.50390625)
45.277344,12.511719,-22.601496,POINT (45.27734375 12.51171875)
45.277344,12.519531,-22.781387,POINT (45.27734375 12.51953125)
45.277344,12.527344,-22.982704,POINT (45.27734375 12.52734375)
45.277344,12.535156,-23.072256,POINT (45.27734375 12.53515625)
45.277344,12.542969,-23.04513,POINT (45.27734375 12.54296875)
45.277344,12.550781,-22.999855,POINT (45.27734375 12.55078125)
45.277344,12.558594,-23.074509,POINT (45.27734375 12.55859375)
45.277344,12.566406,-23.640717,POINT (45.27734375 12.56640625)
45.277344,12.574219,-24.688934,POINT (45.27734375 12.57421875)
45.277344,12.582031,-24.894825,POINT (45.27734375 12.58203125)
45.277344,12.589844,-24.646719,POINT (45.27734375 12.58984375)
45.277344,12.597656,-24.508274,POINT (45.27734375 12.59765625)
45.277344,12.605469,-24.87105,POINT (45.27734375 12.60546875)
45.277344,12.613281,-25.57092,POINT (45.27734375 12.61328125)
45.277344,12.621094,-25.84581,POINT (45.27734375 12.62109375)
45.277344,12.628906,-26.033344,POINT (45.27734375 12.62890625)
45.277344,12.636719,-25.921738,POINT (45.27734375 12.63671875)
45.277344,12.644531,-25.853508,POINT (45.27734375 12.64453125)
45.277344,12.652344,-26.19356,POINT (45.27734375 12.65234375)
45.277344,12.660156,-26.69279,POINT (45.27734375 12.66015625)
45.277344,12.667969,-27.065332,POINT (45.27734375 12.66796875)
45.277344,12.675781,-27.35846,POINT (45.27734375 12.67578125)
45.277344,12.683594,-27.627684,POINT (45.27734375 12.68359375)
45.277344,12.691406,-27.822086,POINT (45.27734375 12.69140625)
45.285156,12.222656,-0.05924097,POINT (45.28515625 12.22265625)
45.285156,12.230469,-0.37539285,POINT (45.28515625 12.23046875)
45.285156,12.238281,-1.5653114,POINT (45.28515625 12.23828125)
45.285156,12.246094,-1.9047625,POINT (45.28515625 12.24609375)
45.285156,12.253906,-1.7751766,POINT (45.28515625 12.25390625)
45.285156,12.261719,-1.2489597,POINT (45.28515625 12.26171875)
45.285156,12.269531,-1.4984556,POINT (45.28515625 12.26953125)
45.285156,12.277344,-1.5936857,POINT (45.28515625 12.27734375)
45.285156,12.285156,-1.374108,POINT (45.28515625 12.28515625)
45.285156,12.292969,-1.1473509,POINT (45.28515625 12.29296875)
